
124,1000,Country,1000/124,Finland,2019-05-10 00:00:00,,nzh,,0
125,1000,Country,1000/125,France,2019-05-10 00:00:00,,nzh,,0
127,1000,Country,1000/127,Germany,2019-05-10 00:00:00,,nzh,,0
128,1000,Country,1000/128,Gibraltar,2019-05-10 00:00:00,,nzh,,0
129,1000,Country,1000/129,Greece,2019-05-10 00:00:00,,nzh,,0
130,1000,Country,1000/130,Guernsey,2019-05-10 00:00:00,,nzh,,0
131,1000,Country,1000/131,Hungary,2019-05-10 00:00:00,,nzh,,0
132,1000,Country,1000/132,Iceland,2019-05-10 00:00:00,,nzh,,0
133,1000,Country,1000/133,Ireland,2019-05-10 00:00:00,,nzh,,0
134,1000,Country,1000/134,Isle of Man,2019-05-10 00:00:00,,nzh,,0
135,1000,Country,1000/135,Italy,2019-05-10 00:00:00,,nzh,,0
136,1000,Country,1000/136,Jersey,2019-05-10 00:00:00,,nzh,,0
138,1000,Country,1000/138,Latvia,2019-05-10 00:00:00,,nzh,,0
139,1000,Country,1000/139,Liechtenstein,2019-05-10 00:00:00,,nzh,,0
140,1000,Country,1000/140,Lithuania,2019-05-10 00:00:00,,nzh,,0
141,1000,Country,1000/141,Luxembourg,2019-05-10 00:00:00,,nzh,,0
142,1000,Country,1000/142,Macedonia,2019-05-10 00:00:00,,nzh,,0
143,1000,Country,1000/143,Malta,2019-05-10 00:00:00,,nzh,,0
144,1000,Country,1000/144,Moldova,2019-05-10 00:00:00,,nzh,,0
145,1000,Country,1000/145,Monaco,2019-05-10 00:00:00,,nzh,,0
146,1000,Country,1000/146,Netherlands,2019-05-10 00:00:00,,nzh,,0
147,1000,Country,1000/147,Norway,2019-05-10 00:00:00,,nzh,,0
148,1000,Country,1000/148,Poland,2019-05-10 00:00:00,,nzh,,0
149,1000,Country,1000/149,Portugal,2019-05-10 00:00:00,,nzh,,0
150,1000,Country,1000/150,Romania,2019-05-10 00:00:00,,nzh,,0
152,1000,Country,1000/152,San Marino,2019-05-10 00:00:00,,nzh,,0
153,1000,Country,1000/153,Serbia,2019-05-10 00:00:00,,nzh,,0
154,1000,Country,1000/154,Slovakia,2019-05-10 00:00:00,,nzh,,0
155,1000,Country,1000/155,Slovenia,2019-05-10 00:00:00,,nzh,,0
156,1000,Country,1000/156,Spain,2019-05-10 00:00:00,,nzh,,0
157,1000,Country,1000/157,Sweden,2019-05-10 00:00:00,,nzh,,0
158,1000,Country,1000/158,Switzerland,2019-05-10 00:00:00,,nzh,,0
159,1000,Country,1000/159,Ukraine,2019-05-10 00:00:00,,nzh,,0
160,1000,Country,1000/160,United Kingdom,2019-05-10 00:00:00,,nzh,,0
161,1000,Country,1000/161,Bermuda,2019-05-10 00:00:00,,nzh,,0
162,1000,Country,1000/162,Canada,2019-05-10 00:00:00,,nzh,,0
163,1000,Country,1000/163,Greenland,2019-05-10 00:00:00,,nzh,,0
164,1000,Country,1000/164,St Pierre & Miquelon,2019-05-10 00:00:00,,nzh,,0
165,1000,Country,1000/165,United States,2019-05-10 00:00:00,,nzh,,0
166,1000,Country,1000/166,American Samoa,2019-05-10 00:00:00,,nzh,,0
167,1000,Country,1000/167,Australia,2019-05-10 00:00:00,,nzh,,0
168,1000,Country,1000/168,Cook Islands,2019-05-10 00:00:00,,nzh,,0
169,1000,Country,1000/169,Fiji,2019-05-10 00:00:00,,nzh,,0
170,1000,Country,1000/170,French Polynesia,2019-05-10 00:00:00,,nzh,,0
171,1000,Country,1000/171,Guam,2019-05-10 00:00:00,,nzh,,0
172,1000,Country,1000/172,Kiribati,2019-05-10 00:00:00,,nzh,,0
173,1000,Country,1000/173,Marshall Islands,2019-05-10 00:00:00,,nzh,,0
174,1000,Country,1000/174,Micronesia Fed. St.,2019-05-10 00:00:00,,nzh,,0
175,1000,Country,1000/175,Nauru,2019-05-10 00:00:00,,nzh,,0
176,1000,Country,1000/176,New Caledonia,2019-05-10 00:00:00,,nzh,,0
177,1000,Country,1000/177,New Zealand,2019-05-10 00:00:00,,nzh,,0
178,1000,Country,1000/178,N. Mariana Islands,2019-05-10 00:00:00,,nzh,,0
179,1000,Country,1000/179,Palau,2019-05-10 00:00:00,,nzh,,0
180,1000,Country,1000/180,Papua New Guinea,2019-05-10 00:00:00,,nzh,,0
181,1000,Country,1000/181,Samoa,2019-05-10 00:00:00,,nzh,,0
182,1000,Country,1000/182,Solomon Islands,2019-05-10 00:00:00,,nzh,,0
183,1000,Country,1000/183,Tonga,2019-05-10 00:00:00,,nzh,,0
184,1000,Country,1000/184,Tuvalu,2019-05-10 00:00:00,,nzh,,0
185,1000,Country,1000/185,Vanuatu,2019-05-10 00:00:00,,nzh,,0
186,1000,Country,1000/186,Wallis and Futuna,2019-05-10 00:00:00,,nzh,,0
187,1000,Country,1000/187,Anguilla,2019-05-10 00:00:00,,nzh,,0
188,1000,Country,1000/188,Antigua & Barbuda,2019-05-10 00:00:00,,nzh,,0
189,1000,Country,1000/189,Argentina,2019-05-10 00:00:00,,nzh,,0
190,1000,Country,1000/190,Aruba,2019-05-10 00:00:00,,nzh,,0
191,1000,Country,1000/191,Bahamas,2019-05-10 00:00:00,,nzh,,0
192,1000,Country,1000/192,Barbados,2019-05-10 00:00:00,,nzh,,0
193,1000,Country,1000/193,Belize,2019-05-10 00:00:00,,nzh,,0
